tournament,playerId,playerName,position,R1,R2,R3,R4,total,toPar,year,tournamentName,R5,R6
Shriners Hospitals for Children Open,,,1.0,-11.0,-3.0,,-6.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,2.0,-9.0,-4.0,-1.0,-4.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,3.0,-3.0,-6.0,-6.0,-2.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,4.0,-1.0,-3.0,-2.0,-10.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,5.0,-4.0,-4.0,-4.0,-4.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,6.0,-4.0,-4.0,-5.0,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,7.0,-4.0,-6.0,,-5.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,8.0,-4.0,-4.0,-3.0,-4.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,9.0,-5.0,-5.0,-2.0,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,10.0,-5.0,-1.0,-3.0,-5.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,11.0,-9.0,2.0,-4.0,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,12.0,-5.0,-3.0,-3.0,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,13.0,-4.0,-5.0,-2.0,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,14.0,-5.0,-6.0,,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,15.0,-6.0,-2.0,2.0,-7.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,16.0,-3.0,,-5.0,-5.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,17.0,-1.0,-3.0,-4.0,-5.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,18.0,-6.0,-2.0,-2.0,-3.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,19.0,-3.0,-5.0,-3.0,-2.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,20.0,-6.0,-3.0,-2.0,-2.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,21.0,-1.0,-8.0,-2.0,-2.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,22.0,-4.0,-4.0,-4.0,-1.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,23.0,-5.0,-5.0,-2.0,-1.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,24.0,5.0,-10.0,-3.0,-4.0,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,25.0,-3.0,-3.0,-6.0,,,,2017,Shriners Hospitals for Children Open,,
Shriners Hospitals for Children Open,,,26.0,-3.0,-2.0,-8.0,1.0,,,2017,Shriners Hospitals for Children Open,,
